Brand,Ownership Type,Longitude,Latitude
Starbucks,1,-122.89,49.12
Starbucks,2,-123.08,49.09
Starbucks,2,-122.89,49.13
Starbucks,1,-123.08,49.09
Starbucks,2,-123.71,48.79
Starbucks,2,-123.7,48.78
Starbucks,1,-123.7,48.78
Starbucks,1,-113.51,53.54
Starbucks,2,-115.06,49.51
Starbucks,1,-120.85,56.24
Starbucks,2,-123.53,49.41
Starbucks,1,-120.35,50.67
Starbucks,2,-120.35,50.67
Starbucks,2,-120.37,50.65
Starbucks,2,-120.38,50.65
Starbucks,1,-120.36,50.67
Starbucks,1,-120.36,50.7
Starbucks,2,-120.33,50.67
Starbucks,2,-120.36,50.66
Starbucks,2,-120.28,50.68
Starbucks,2,-120.36,50.7
Starbucks,2,-119.49,49.86
Starbucks,1,-119.49,49.89
Teavana,2,-119.44,49.88
Starbucks,2,-119.49,49.84
Starbucks,2,-119.48,49.88
Starbucks,2,-119.44,49.88
Starbucks,2,-119.47,49.87
Starbucks,2,-119.43,49.89
Starbucks,2,-119.5,49.89
Starbucks,2,-119.39,49.95
Starbucks,2,-119.41,49.9
Starbucks,2,-119.39,49.89
Starbucks,1,-119.43,49.95
Starbucks,1,-119.43,49.88
Starbucks,2,-119.44,49.92
Starbucks,1,-123.8,48.98
Starbucks,1,-122.66,49.11
Starbucks,2,-123.5,48.46
Starbucks,2,-123.51,48.44
Starbucks,2,-123.5,48.45
Starbucks,2,-122.66,49.16
Starbucks,2,-122.67,49.11
Starbucks,2,-122.66,49.11
Starbucks,2,-122.67,49.11
Starbucks,2,-122.65,49.1
Starbucks,2,-122.67,49.08
Starbucks,2,-122.67,49.16
Starbucks,1,-122.67,49.11
Starbucks,2,-122.64,49.16
Starbucks,1,-122.64,49.1
Starbucks,2,-122.67,49.13
Starbucks,2,-122.67,49.11
Starbucks,2,-122.56,49.22
Starbucks,2,-122.59,49.22
Starbucks,2,-122.59,49.22
Starbucks,2,-122.66,49.22
Starbucks,1,-122.66,49.22
Starbucks,2,-120.76,50.12
Starbucks,1,-122.32,49.13
Starbucks,2,-122.32,49.13
Starbucks,2,-124.04,49.23
Starbucks,2,-123.95,49.18
Starbucks,2,-123.95,49.16
Starbucks,2,-123.96,49.19
Starbucks,2,-123.93,49.16
Starbucks,2,-124.01,49.21
Starbucks,2,-124.05,49.24
Starbucks,1,-117.28,49.5
Starbucks,1,-122.91,49.22
Starbucks,2,-122.89,49.23
Starbucks,1,-122.9,49.21
Starbucks,2,-122.92,49.21
Starbucks,2,-122.91,49.2
Starbucks,2,-122.91,49.22
Starbucks,2,-122.95,49.19
Starbucks,2,-122.89,49.22
Starbucks,1,-122.92,49.21
Starbucks,2,-122.92,49.2
Starbucks,2,-122.91,49.2
Starbucks,2,-123.07,49.32
Starbucks,2,-123.04,49.31
Starbucks,2,-123.04,49.34
Starbucks,1,-123.09,49.33
Starbucks,2,-123.04,49.31
Starbucks,2,-123.07,49.32
Starbucks,2,-123.1,49.32
Starbucks,2,-123.08,49.31
Starbucks,1,-122.97,49.32
Starbucks,2,-122.95,49.31
Starbucks,2,-123.1,49.34
Starbucks,2,-123.07,49.34
Starbucks,2,-123.11,49.32
Starbucks,2,-123.08,49.31
Starbucks,2,-124.3,49.32
Starbucks,1,-119.59,49.48
Starbucks,2,-119.59,49.5
Starbucks,2,-119.58,49.47
Starbucks,2,-119.62,49.5
Starbucks,2,-122.69,49.23
Starbucks,2,-124.79,49.27
Starbucks,2,-122.78,49.26
Starbucks,2,-122.74,49.25
Starbucks,2,-122.77,49.26
Starbucks,1,-122.78,49.27
Starbucks,2,-122.76,49.24
Starbucks,2,-122.83,49.28
Starbucks,2,-122.83,49.28
Starbucks,2,-122.86,49.28
Starbucks,1,-124.52,49.84
Starbucks,2,-124.52,49.84
Starbucks,2,-122.78,53.92
Starbucks,2,-122.78,53.91
Starbucks,2,-122.78,53.87
Starbucks,1,-122.74,53.91
Starbucks,2,-122.78,53.9
Starbucks,1,-130.32,54.31
Starbucks,1,-122.5,52.98
Starbucks,2,-118.22,51.01
Starbucks,1,-123.18,49.15
Starbucks,2,-123.09,49.13
Starbucks,2,-123.14,49.17
Starbucks,2,-123.18,49.12
Starbucks,1,-123.18,49.19
Starbucks,2,-123.08,49.19
Starbucks,2,-123.13,49.19
Starbucks,1,-123.14,49.17
Starbucks,1,-123.18,49.19
Starbucks,2,-123.16,49.15
Starbucks,1,-123.18,49.19
Starbucks,1,-123.18,49.2
Teavana,2,-123.14,49.17
Starbucks,2,-123.14,49.14
Starbucks,2,-123.18,49.17
Starbucks,1,-123.18,49.19
Starbucks,1,-123.15,49.17
Starbucks,1,-123.18,49.2
Starbucks,1,-123.16,49.16
Starbucks,2,-123.14,49.17
Starbucks,1,-123.39,48.45
Starbucks,2,-123.38,48.46
Starbucks,2,-119.3,50.69
Starbucks,2,-123.75,49.47
Starbucks,1,-123.4,48.65
Starbucks,2,-123.4,48.65
Starbucks,1,-123.43,48.64
Starbucks,1,-127.19,54.82
Starbucks,2,-122.8,49.03
Starbucks,2,-123.13,49.74
Starbucks,2,-123.15,49.7
Starbucks,1,-122.89,49.14
Teavana,2,-122.8,49.19
Starbucks,1,-122.85,49.19
Starbucks,2,-122.73,49.1
Starbucks,1,-122.84,49.13
Starbucks,2,-122.8,49.05
Starbucks,2,-122.87,49.03
Starbucks,2,-122.78,49.05
Starbucks,2,-122.84,49.18
Starbucks,2,-122.78,49.2
Starbucks,2,-122.89,49.16
Starbucks,1,-122.8,49.05
Starbucks,2,-122.8,49.06
Starbucks,2,-122.8,49.1
Starbucks,2,-122.8,49.19
Starbucks,2,-122.84,49.14
Starbucks,2,-122.74,49.11
Starbucks,2,-122.8,49.19
Starbucks,2,-122.84,49.18
Starbucks,2,-122.87,49.18
Starbucks,2,-122.8,49.19
Starbucks,2,-122.81,49.06
Starbucks,1,-122.8,49.16
Starbucks,2,-122.84,49.19
Starbucks,2,-122.7,49.12
Starbucks,2,-122.78,49.16
Starbucks,2,-122.85,49.19
Starbucks,2,-122.78,49.05
Teavana,2,-122.84,49.19
Starbucks,2,-122.8,49.16
Starbucks,1,-128.59,54.52
Starbucks,2,-123.07,49.02
Starbucks,2,-123.08,49.04
Starbucks,1,-123.07,49.02
Starbucks,2,-123.12,49.27
Starbucks,1,-123.13,49.29
Starbucks,2,-123.15,49.27
Starbucks,2,-123.12,49.28
Starbucks,2,-123.15,49.27
Starbucks,1,-123.13,49.25
Starbucks,1,-123.25,49.26
Starbucks,2,-123.12,49.29
Starbucks,2,-123.17,49.26
Starbucks,1,-123.12,49.29
Starbucks,2,-123.14,49.27
Starbucks,2,-123.05,49.28
Starbucks,1,-123.14,49.29
Starbucks,2,-123.24,49.27
Starbucks,2,-123.12,49.29
Starbucks,1,-123.1,49.37
Starbucks,2,-123.13,49.25
Starbucks,1,-123.25,49.27
Starbucks,2,-123.12,49.29
Starbucks,2,-123.09,49.23
Starbucks,2,-123.13,49.28
Starbucks,2,-123.12,49.29
Starbucks,2,-123.05,49.23
Starbucks,2,-123.12,49.23
Starbucks,2,-123.12,49.26
Starbucks,2,-123.17,49.26
Starbucks,1,-123.12,49.29
Starbucks,2,-123.1,49.26
Starbucks,2,-123.11,49.29
Starbucks,1,-123.14,49.21
Starbucks,2,-123.11,49.21
Starbucks,2,-123.12,49.29
Starbucks,2,-123.1,49.27
Starbucks,2,-123.14,49.27
Starbucks,2,-123.04,49.22
Starbucks,2,-123.13,49.29
Starbucks,2,-123.12,49.24
Starbucks,2,-123.11,49.28
Starbucks,2,-123.11,49.27
Starbucks,2,-123.12,49.28
Starbucks,1,-123.11,49.22
Starbucks,2,-123.17,49.26
Starbucks,2,-123.21,49.26
Starbucks,2,-123.11,49.25
Starbucks,2,-123.12,49.28
Starbucks,2,-123.12,49.29
Starbucks,2,-123.14,49.21
Starbucks,2,-123.13,49.28
Starbucks,2,-123.12,49.27
Starbucks,2,-123.15,49.24
Starbucks,2,-123.1,49.27
Starbucks,1,-123.01,49.26
Starbucks,2,-123.16,49.23
Starbucks,2,-123.11,49.26
Starbucks,2,-123.12,49.28
Starbucks,2,-123.12,49.21
Starbucks,2,-123.12,49.28
Starbucks,1,-123.16,49.27
Starbucks,2,-123.07,49.28
Starbucks,1,-123.12,49.28
Starbucks,2,-123.1,49.28
Starbucks,2,-123.13,49.28
Starbucks,2,-123.12,49.28
Starbucks,2,-123.12,49.28
Starbucks,2,-123.11,49.29
Starbucks,2,-123.12,49.26
Starbucks,2,-123.12,49.28
Starbucks,2,-123.12,49.28
Starbucks,2,-123.16,49.23
Starbucks,2,-123.09,49.28
Starbucks,2,-123.14,49.29
Starbucks,2,-123.09,49.27
Starbucks,2,-123.11,49.28
Starbucks,2,-123.12,49.29
Starbucks,2,-123.25,49.26
Starbucks,2,-123.13,49.26
Starbucks,2,-123.02,49.23
Starbucks,2,-123.03,49.26
Starbucks,2,-123.12,49.26
Starbucks,1,-123.13,49.28
Starbucks,2,-123.14,49.26
Starbucks,2,-123.11,49.26
Starbucks,2,-123.13,49.28
Starbucks,2,-123.16,49.27
Starbucks,2,-123.14,49.29
Starbucks,1,-123.17,49.26
Starbucks,1,-123.12,49.23
Starbucks,2,-123.19,49.25
Starbucks,2,-123.13,49.21
Starbucks,2,-123.07,49.26
Starbucks,2,-123.15,49.27
Starbucks,2,-123.05,49.28
Starbucks,2,-123.07,49.27
Starbucks,2,-123.14,49.26
Starbucks,2,-123.11,49.29
Starbucks,2,-123.09,49.24
Starbucks,2,-123.12,49.28
Starbucks,2,-123.11,49.28
Starbucks,2,-123.12,49.28
Starbucks,1,-123.14,49.29
Starbucks,2,-123.14,49.26
Starbucks,2,-123.04,49.26
Starbucks,2,-123.17,49.27
Starbucks,2,-123.12,49.28
Starbucks,1,-123.03,49.23
Starbucks,2,-123.13,49.28
Starbucks,2,-123.12,49.28
Starbucks,2,-123.11,49.28
Starbucks,2,-123.12,49.25
Starbucks,2,-123.07,49.23
Starbucks,1,-123.07,49.26
Starbucks,2,-119.27,50.28
Starbucks,2,-119.27,50.26
Starbucks,1,-119.28,50.26
Starbucks,2,-119.28,50.28
Starbucks,1,-119.28,50.28
Starbucks,2,-123.38,48.42
Starbucks,2,-123.43,48.47
Starbucks,1,-123.33,48.45
Starbucks,2,-123.38,48.5
Starbucks,2,-123.38,48.43
Starbucks,2,-123.33,48.46
Starbucks,2,-123.37,48.43
Starbucks,2,-123.4,48.45
Teavana,2,-123.37,48.42
Starbucks,2,-123.37,48.42
Starbucks,2,-123.32,48.43
Starbucks,2,-123.3,48.46
Teavana,2,-123.37,48.45
Starbucks,2,-123.37,48.45
Starbucks,1,-123.37,48.42
Starbucks,1,-123.37,48.43
Starbucks,2,-123.33,48.48
Starbucks,2,-123.34,48.41
Starbucks,2,-123.37,48.43
Starbucks,2,-123.36,48.42
Starbucks,2,-123.33,48.47
Starbucks,2,-123.51,48.44
Starbucks,2,-123.36,48.43
Starbucks,2,-123.36,48.42
Starbucks,2,-123.36,48.47
Starbucks,2,-123.32,48.43
Starbucks,2,-123.37,48.45
Starbucks,2,-123.34,48.45
Starbucks,2,-123.37,48.46
Starbucks,2,-119.63,49.83
Starbucks,2,-123.18,49.33
Starbucks,2,-123.16,49.33
Starbucks,2,-123.14,49.33
Starbucks,2,-123.27,49.37
Starbucks,1,-123.25,49.35
Starbucks,2,-123.25,49.35
Starbucks,2,-123.14,49.33
Starbucks,2,-119.62,49.84
Starbucks,2,-122.96,50.11
Starbucks,2,-122.96,50.12
Starbucks,2,-122.95,50.12
Starbucks,1,-122.99,50.09
Starbucks,1,-122.14,52.13
Starbucks,2,-119.41,50.05
Starbucks,2,-99.96,49.87
Starbucks,1,-99.96,49.84
Starbucks,1,-96.87,50.15
Starbucks,1,-97.85,55.74
Starbucks,1,-97.21,49.88
Starbucks,2,-97.17,49.85
Starbucks,1,-97.15,49.81
Starbucks,2,-97.15,49.88
Starbucks,2,-97.08,49.82
Starbucks,1,-97.16,49.91
Starbucks,1,-97.3,49.88
Starbucks,2,-97.09,49.94
Starbucks,1,-97.15,49.89
Starbucks,1,-97.2,49.83
Starbucks,2,-97.2,49.89
Starbucks,2,-97.2,49.88
Starbucks,1,-97.09,49.95
Starbucks,2,-97.1,49.95
Starbucks,1,-97.19,49.8
Starbucks,1,-97.15,49.81
Starbucks,2,-97.2,49.82
Starbucks,1,-97.16,49.94
Starbucks,2,-97.14,49.89
Starbucks,2,-97.07,49.9
Starbucks,2,-97.25,49.87
Starbucks,1,-97.26,49.86
Starbucks,1,-97.13,49.81
Starbucks,1,-97.23,49.9
Starbucks,2,-97.11,49.83
Starbucks,1,-97.15,49.81
Starbucks,2,-97.15,49.83
Starbucks,1,-97.14,49.89
Starbucks,2,-97.15,49.85
Starbucks,1,-97.14,49.9
Teavana,2,-97.2,49.88
Starbucks,2,-97.16,49.79
Starbucks,1,-97.16,49.9
Starbucks,1,-97.1,49.86
Starbucks,2,-97.07,49.9
Starbucks,2,-97.21,49.87
Starbucks,1,-97.16,49.94
Starbucks,2,-97.2,49.87
Starbucks,2,-97.11,49.83
Starbucks,1,-97.15,49.89
Starbucks,1,-97.11,49.88
Starbucks,2,-97.14,49.9
Starbucks,2,-97.15,49.87
Starbucks,1,-97.2,49.94
Teavana,2,-97.11,49.83
Teavana,2,-97.06,49.9
Starbucks,2,-97.14,49.89
Starbucks,2,-97.15,49.89
Starbucks,2,-97.19,49.89
Starbucks,2,-97.2,49.82
Starbucks,1,-64.76,46.1
Starbucks,2,-64.73,46.09
Starbucks,2,-64.74,46.1
Starbucks,2,-64.76,46.1
Starbucks,1,-66.67,45.94
Starbucks,2,-66.67,45.94
Teavana,2,-66.66,45.93
Starbucks,2,-64.84,46.12
Starbucks,2,-64.77,46.12
Starbucks,2,-64.78,46.09
Starbucks,2,-66.02,45.3
Teavana,2,-66.02,45.31
Starbucks,2,-66.1,45.25
Starbucks,2,-66.03,45.3
Starbucks,1,-52.76,47.56
Starbucks,2,-52.75,47.56
Starbucks,2,-52.72,47.61
Starbucks,2,-52.77,47.52
Starbucks,2,-52.72,47.62
Starbucks,2,-52.77,47.55
Starbucks,2,-52.71,47.56
Starbucks,2,-63.68,44.7
Starbucks,1,-63.56,44.68
Starbucks,2,-63.56,44.69
Starbucks,2,-63.61,44.7
Starbucks,2,-63.56,44.71
Starbucks,2,-63.54,44.67
Starbucks,1,-63.54,44.94
Starbucks,1,-63.58,44.64
Starbucks,2,-63.6,44.66
Starbucks,2,-63.58,44.64
Starbucks,2,-63.67,44.64
Starbucks,1,-63.57,44.65
Starbucks,2,-63.59,44.64
Starbucks,2,-63.57,44.65
Starbucks,1,-63.51,44.89
Starbucks,2,-63.58,44.65
Starbucks,2,-63.67,44.66
Starbucks,2,-63.62,44.65
Starbucks,1,-63.67,44.65
Starbucks,2,-60.16,46.14
Starbucks,2,-79.02,43.86
Starbucks,2,-79.04,43.86
Starbucks,2,-80.02,43.2
Starbucks,2,-79.98,43.22
Starbucks,1,-79.95,43.25
Starbucks,2,-79.95,43.23
Starbucks,2,-79.41,44.01
Starbucks,1,-79.44,44.01
Starbucks,2,-79.47,44.01
Starbucks,2,-79.45,44.02
Starbucks,2,-79.69,44.33
Starbucks,2,-79.71,44.41
Starbucks,2,-79.71,44.41
Starbucks,2,-79.7,44.35
Starbucks,2,-79.69,44.34
Starbucks,2,-77.39,44.18
Teavana,2,-77.4,44.19
Starbucks,2,-77.4,44.19
Starbucks,2,-79.71,43.86
Starbucks,2,-79.81,43.68
Starbucks,2,-79.75,43.69
Starbucks,2,-79.78,43.71
Teavana,2,-79.72,43.72
Starbucks,2,-79.77,43.66
Starbucks,2,-79.76,43.73
Starbucks,1,-79.73,43.66
Starbucks,2,-79.7,43.74
Starbucks,2,-79.73,43.71
Starbucks,2,-79.76,43.69
Starbucks,1,-79.84,43.68
Starbucks,2,-79.72,43.68
Starbucks,2,-80.29,43.13
Starbucks,2,-75.68,44.61
Teavana,2,-79.82,43.33
Teavana,2,-79.79,43.35
Starbucks,2,-79.79,43.39
Starbucks,2,-79.83,43.34
Starbucks,2,-79.82,43.33
Starbucks,1,-79.75,43.4
Starbucks,2,-79.82,43.39
Starbucks,2,-79.8,43.33
Starbucks,2,-79.81,43.41
Starbucks,2,-79.76,43.37
Starbucks,2,-79.75,43.37
Starbucks,1,-79.82,43.33
Starbucks,2,-79.79,43.35
Starbucks,1,-79.82,43.39
Starbucks,1,-80.32,43.36
Starbucks,2,-80.33,43.4
Starbucks,2,-80.32,43.37
Starbucks,2,-76.12,45.13
Starbucks,2,-80.22,44.5
Starbucks,1,-80.31,44.5
Starbucks,2,-79.54,43.83
Starbucks,2,-74.75,45.03
Starbucks,1,-92.84,49.78
Starbucks,2,-79.96,43.27
Starbucks,1,-79.48,43.62
Starbucks,2,-79.56,43.61
Starbucks,2,-79.51,43.65
Starbucks,1,-93.39,48.61
Starbucks,1,-79.88,43.63
Starbucks,2,-75.61,45.43
Starbucks,2,-79.6,43.2
Starbucks,2,-80.24,43.52
Starbucks,1,-80.23,43.53
Starbucks,1,-80.23,43.52
Starbucks,2,-80.24,43.54
Starbucks,1,-80.23,43.53
Starbucks,1,-80.22,43.53
Starbucks,2,-80.19,43.5
Starbucks,1,-79.87,43.26
Starbucks,1,-79.92,43.26
Starbucks,2,-79.89,43.26
Starbucks,1,-79.88,43.24
Starbucks,2,-79.92,43.26
Starbucks,2,-79.89,43.21
Starbucks,1,-79.68,44.24
Starbucks,2,-75.91,45.31
Starbucks,2,-75.93,45.36
Starbucks,2,-75.92,45.31
Starbucks,2,-75.89,45.3
Starbucks,1,-94.49,49.76
Starbucks,2,-76.57,44.25
Starbucks,2,-76.5,44.26
Teavana,2,-76.57,44.26
Starbucks,1,-76.5,44.23
Starbucks,2,-76.49,44.23
Starbucks,2,-76.48,44.23
Starbucks,2,-76.55,44.26
Starbucks,2,-80.45,43.42
Starbucks,2,-80.51,43.42
Starbucks,2,-80.39,43.41
Starbucks,2,-80.55,43.43
Teavana,2,-80.44,43.42
Starbucks,2,-80.5,43.41
Starbucks,2,-79.63,43.84
Starbucks,2,-82.86,42.31
Starbucks,2,-83.06,42.25
Starbucks,2,-81.26,42.99
Teavana,2,-81.22,42.93
Starbucks,2,-81.23,42.96
Starbucks,2,-81.34,43.01
Starbucks,2,-81.26,43.03
Starbucks,2,-81.22,42.93
Starbucks,2,-81.21,43.01
Starbucks,2,-81.25,42.98
Starbucks,2,-81.28,43.03
Starbucks,2,-81.33,42.96
Starbucks,2,-81.25,42.99
Starbucks,2,-81.28,42.94
Starbucks,2,-81.32,42.97
Starbucks,1,-81.26,43.01
Starbucks,1,-81.24,42.98
Starbucks,2,-81.18,43
Starbucks,1,-81.28,43
Starbucks,2,-81.23,42.94
Starbucks,2,-81.31,43.02
Starbucks,2,-81.28,43.03
Starbucks,1,-79.46,43.85
Starbucks,1,-79.53,43.85
Teavana,2,-79.29,43.87
Starbucks,1,-79.35,43.85
Starbucks,2,-79.26,43.87
Starbucks,2,-79.35,43.82
Starbucks,2,-79.37,43.89
Starbucks,2,-79.33,43.82
Starbucks,2,-79.23,43.87
Starbucks,2,-79.35,43.85
Starbucks,1,-79.23,43.87
Starbucks,2,-79.29,43.87
Starbucks,1,-79.87,43.54
Starbucks,2,-79.87,43.54
Starbucks,2,-79.87,43.53
Starbucks,2,-79.9,43.52
Starbucks,2,-79.84,43.51
Starbucks,2,-79.86,43.54
Starbucks,1,-79.66,43.55
Starbucks,1,-79.62,43.68
Starbucks,2,-79.63,43.63
Starbucks,1,-79.64,43.59
Starbucks,2,-79.65,43.61
Starbucks,2,-79.79,43.6
Starbucks,2,-79.64,43.59
Starbucks,2,-79.61,43.65
Starbucks,2,-79.71,43.55
Starbucks,2,-79.64,43.59
Starbucks,2,-79.65,43.59
Starbucks,2,-79.69,43.52
Starbucks,2,-79.65,43.59
Starbucks,2,-79.71,43.58
Starbucks,2,-79.78,43.6
Starbucks,1,-79.62,43.68
Starbucks,2,-79.6,43.57
Starbucks,1,-79.61,43.68
Starbucks,2,-79.65,43.53
Starbucks,1,-79.62,43.69
Starbucks,2,-79.73,43.56
Starbucks,1,-79.6,43.64
Starbucks,1,-79.64,43.7
Starbucks,2,-79.67,43.59
Starbucks,2,-79.68,43.54
Starbucks,2,-79.69,43.52
Starbucks,2,-79.68,43.63
Starbucks,2,-79.63,43.51
Starbucks,1,-79.61,43.64
Starbucks,2,-79.75,43.61
Starbucks,1,-79.62,43.69
Starbucks,2,-79.62,43.64
Starbucks,1,-79.75,43.61
Teavana,2,-79.64,43.59
Starbucks,1,-79.69,43.53
Starbucks,1,-79.61,43.68
Starbucks,1,-79.61,43.68
Starbucks,2,-79.58,43.61
Starbucks,1,-79.58,43.59
Starbucks,2,-75.82,45.33
Starbucks,2,-75.73,45.33
Starbucks,1,-75.76,45.35
Starbucks,2,-79.43,44.06
Starbucks,2,-79.48,44.05
Teavana,2,-79.48,44.06
Starbucks,2,-79.48,44.06
Starbucks,1,-79.07,43.09
Starbucks,1,-79.08,43.08
Starbucks,2,-79.12,43.11
Starbucks,2,-79.13,43.07
Starbucks,1,-79.08,43.08
Starbucks,1,-79.08,43.08
Starbucks,1,-79.08,43.08
Starbucks,1,-79.07,43.09
Starbucks,1,-79.08,43.09
Starbucks,1,-79.08,43.09
Starbucks,1,-79.08,43.09
Starbucks,1,-79.08,43.08
Starbucks,2,-79.07,43.26
Starbucks,2,-79.17,43.16
Starbucks,2,-79.35,43.75
Starbucks,2,-79.43,43.74
Starbucks,1,-79.35,43.79
Starbucks,2,-79.7,43.48
Starbucks,2,-79.7,43.45
Starbucks,2,-79.71,43.5
Starbucks,2,-79.68,43.46
Starbucks,2,-79.77,43.43
Starbucks,2,-79.76,43.45
Starbucks,1,-79.67,43.46
Starbucks,2,-79.67,43.45
Starbucks,2,-79.72,43.49
Starbucks,2,-79.68,43.44
Starbucks,1,-79.72,43.49
Starbucks,1,-79.76,43.45
Starbucks,2,-80.12,43.9
Teavana,2,-75.52,45.48
Starbucks,2,-75.5,45.46
Teavana,2,-78.88,43.89
Starbucks,1,-78.88,43.89
Starbucks,2,-78.88,43.88
Starbucks,2,-78.86,43.94
Starbucks,2,-78.88,43.89
Starbucks,2,-75.74,45.27
Starbucks,2,-75.72,45.28
Starbucks,2,-75.69,45.42
Starbucks,1,-75.67,45.32
Starbucks,2,-75.69,45.4
Starbucks,2,-75.69,45.43
Starbucks,1,-75.69,45.42
Starbucks,2,-75.7,45.42
Starbucks,2,-75.68,45.39
Starbucks,1,-75.69,45.42
Starbucks,2,-75.65,45.41
Starbucks,2,-75.76,45.39
Starbucks,2,-75.77,45.37
Starbucks,2,-75.62,45.4
Starbucks,2,-75.7,45.42
Starbucks,2,-75.69,45.43
Starbucks,2,-75.7,45.42
Starbucks,1,-75.7,45.42
Starbucks,1,-75.7,45.38
Starbucks,2,-75.71,45.4
Starbucks,2,-75.7,45.42
Starbucks,2,-75.62,45.43
Starbucks,2,-75.7,45.42
Starbucks,2,-75.69,45.43
Starbucks,2,-75.64,45.42
Starbucks,2,-75.87,45.29
Starbucks,2,-75.65,45.42
Starbucks,2,-75.79,45.35
Starbucks,2,-75.74,45.36
Starbucks,2,-75.69,45.43
Starbucks,2,-75.81,45.35
Starbucks,2,-75.52,45.46
Starbucks,2,-75.69,45.41
Starbucks,2,-75.73,45.4
Starbucks,2,-75.71,45.34
Teavana,2,-75.64,45.42
Starbucks,2,-75.69,45.42
Starbucks,1,-75.7,45.39
Starbucks,2,-75.66,45.36
Teavana,2,-75.77,45.37
Starbucks,2,-75.7,45.42
Starbucks,2,-75.75,45.27
Starbucks,2,-80.01,45.35
Starbucks,2,-78.35,44.28
Starbucks,1,-78.34,44.28
Teavana,2,-79.09,43.84
Starbucks,2,-79.09,43.84
Starbucks,2,-79.59,43.55
Starbucks,1,-78.27,43.96
Starbucks,1,-78.36,43.99
Starbucks,2,-79.4,43.9
Starbucks,1,-79.44,43.89
Starbucks,1,-79.38,43.85
Starbucks,2,-79.41,43.84
Starbucks,2,-79.44,43.88
Starbucks,2,-79.45,43.91
Starbucks,2,-79.44,43.9
Teavana,2,-79.43,43.85
Starbucks,2,-82.36,42.98
Teavana,2,-84.34,46.51
Starbucks,1,-84.29,46.51
Starbucks,2,-79.29,43.73
Starbucks,2,-79.28,43.77
Starbucks,2,-79.25,43.78
Starbucks,2,-79.27,43.15
Starbucks,2,-79.22,43.14
Starbucks,2,-79.27,43.17
Starbucks,2,-79.24,43.18
Starbucks,2,-79.25,43.18
Starbucks,2,-79.23,43.19
Starbucks,2,-79.81,43.2
Starbucks,2,-79.73,43.22
Starbucks,1,-80.94,46.51
Teavana,2,-80.95,46.52
Starbucks,1,-80.97,46.47
Starbucks,2,-79.4,43.81
Starbucks,2,-79.42,43.82
Starbucks,1,-89.22,48.43
Starbucks,1,-89.25,48.45
Starbucks,2,-89.24,48.4
Starbucks,1,-89.24,48.42
Starbucks,1,-89.28,48.38
Starbucks,2,-79.38,43.66
Starbucks,2,-79.45,43.65
Starbucks,2,-79.54,43.64
Starbucks,1,-79.4,43.66
Starbucks,2,-79.39,43.65
Starbucks,2,-79.38,43.65
Starbucks,2,-79.39,43.68
Starbucks,2,-79.41,43.74
Starbucks,2,-79.27,43.77
Starbucks,2,-79.43,43.7
Starbucks,1,-79.39,43.64
Starbucks,2,-79.38,43.67
Starbucks,2,-79.38,43.66
Starbucks,2,-79.38,43.65
Starbucks,2,-79.33,43.7
Starbucks,2,-79.36,43.68
Starbucks,2,-79.39,43.67
Starbucks,2,-79.48,43.77
Starbucks,2,-79.4,43.64
Starbucks,2,-79.38,43.65
Starbucks,2,-79.42,43.67
Starbucks,2,-79.44,43.77
Starbucks,2,-79.39,43.67
Starbucks,1,-79.36,43.71
Starbucks,1,-79.42,43.64
Starbucks,2,-79.39,43.65
Starbucks,2,-79.38,43.65
Starbucks,2,-79.45,43.73
Starbucks,2,-79.39,43.67
Starbucks,1,-79.36,43.75
Starbucks,1,-79.52,43.6
Starbucks,2,-79.6,43.73
Starbucks,2,-79.39,43.66
Starbucks,2,-79.38,43.65
Starbucks,2,-79.29,43.67
Starbucks,2,-79.4,43.66
Starbucks,2,-79.36,43.71
Starbucks,2,-79.37,43.71
Starbucks,1,-79.58,43.69
Starbucks,2,-79.39,43.65
Teavana,2,-79.38,43.65
Starbucks,2,-79.38,43.66
Starbucks,2,-79.42,43.73
Starbucks,2,-79.38,43.65
Starbucks,2,-79.3,43.67
Starbucks,2,-79.4,43.64
Starbucks,2,-79.3,43.78
Starbucks,2,-79.37,43.65
Starbucks,2,-79.36,43.71
Starbucks,2,-79.46,43.7
Starbucks,1,-79.39,43.64
Starbucks,2,-79.34,43.74
Starbucks,2,-79.39,43.67
Starbucks,2,-79.38,43.66
Starbucks,2,-79.56,43.61
Starbucks,2,-79.38,43.65
Starbucks,2,-79.4,43.67
Starbucks,2,-79.41,43.77
Starbucks,2,-79.41,43.77
Starbucks,2,-79.28,43.68
Starbucks,1,-79.38,43.67
Teavana,2,-79.38,43.65
Starbucks,2,-79.38,43.66
Starbucks,2,-79.39,43.64
Starbucks,2,-79.39,43.66
Starbucks,2,-79.39,43.65
Starbucks,2,-79.38,43.67
Starbucks,2,-79.38,43.66
Starbucks,2,-79.44,43.76
Starbucks,2,-79.39,43.67
Starbucks,2,-79.38,43.64
Starbucks,2,-79.4,43.71
Starbucks,2,-79.51,43.62
Starbucks,2,-79.34,43.68
Starbucks,2,-79.43,43.64
Starbucks,2,-79.47,43.76
Starbucks,2,-79.39,43.65
Starbucks,2,-79.51,43.65
Starbucks,2,-79.37,43.77
Starbucks,2,-79.47,43.67
Starbucks,1,-79.18,43.78
Starbucks,2,-79.41,43.66
Starbucks,2,-79.38,43.65
